,date,VIX.Open,VIX.High,VIX.Low,VIX.Close,VIX.Volume,VIX.Adjusted,year,month,monthf,weekday,weekdayf,week
851,2010-05-20,41.790001000000004,46.369999,40.299999,45.790001000000004,0,45.790001000000004,2010,5,May,4,Thu,20
852,2010-05-21,47.66,48.200001,38.950001,40.099998,0,40.099998,2010,5,May,5,Fri,20
853,2010-05-24,41.740002000000004,41.740002000000004,35.57,38.32,0,38.32,2010,5,May,1,Mon,21
854,2010-05-25,43.150002,43.740002000000004,34.59,34.610001000000004,0,34.610001000000004,2010,5,May,2,Tue,21
855,2010-05-26,32.540001000000004,35.02,29.389999,35.02,0,35.02,2010,5,May,3,Wed,21
856,2010-05-27,30.24,31.030001000000002,29.540001,29.68,0,29.68,2010,5,May,4,Thu,21
857,2010-05-28,30.23,33.299999,29.530001000000002,32.07,0,32.07,2010,5,May,5,Fri,21
858,2010-06-01,34.869999,35.68,31.82,35.540001000000004,0,35.540001000000004,2010,6,Jun,2,Tue,22
859,2010-06-02,34.389998999999996,34.57,29.940001000000002,30.17,0,30.17,2010,6,Jun,3,Wed,22
860,2010-06-03,29.65,31.200001,29.120001000000002,29.459999,0,29.459999,2010,6,Jun,4,Thu,22
861,2010-06-04,32.93,36.119999,31.809998999999998,35.48,0,35.48,2010,6,Jun,5,Fri,22
862,2010-06-07,35.66,36.799999,34.43,36.57,0,36.57,2010,6,Jun,1,Mon,23
863,2010-06-08,36.529999,37.380001,33.360001000000004,33.700001,0,33.700001,2010,6,Jun,2,Tue,23
864,2010-06-09,32.330002,34.119999,30.23,33.73,0,33.73,2010,6,Jun,3,Wed,23
865,2010-06-10,31.0,31.77,29.690001000000002,30.57,0,30.57,2010,6,Jun,4,Thu,23
866,2010-06-11,31.790001,31.790001,28.6,28.790001,0,28.790001,2010,6,Jun,5,Fri,23
867,2010-06-14,27.940001000000002,28.719998999999998,26.98,28.58,0,28.58,2010,6,Jun,1,Mon,24
868,2010-06-15,27.68,27.84,25.68,25.870001000000002,0,25.870001000000002,2010,6,Jun,2,Tue,24
869,2010-06-16,26.719998999999998,26.719998999999998,25.34,25.92,0,25.92,2010,6,Jun,3,Wed,24
870,2010-06-17,25.59,26.639999,25.049999,25.049999,0,25.049999,2010,6,Jun,4,Thu,24
871,2010-06-18,24.870001000000002,24.879998999999998,23.299999,23.950001,0,23.950001,2010,6,Jun,5,Fri,24
872,2010-06-21,22.9,25.639999,22.870001000000002,24.879998999999998,0,24.879998999999998,2010,6,Jun,1,Mon,25
873,2010-06-22,25.139999,27.049999,24.41,27.049999,0,27.049999,2010,6,Jun,2,Tue,25
874,2010-06-23,26.93,28.549999,26.540001,26.91,0,26.91,2010,6,Jun,3,Wed,25
875,2010-06-24,27.610001,30.27,27.530001000000002,29.74,0,29.74,2010,6,Jun,4,Thu,25
876,2010-06-25,29.639999,30.41,28.07,28.530001000000002,0,28.530001000000002,2010,6,Jun,5,Fri,25
877,2010-06-28,29.200001,29.9,28.469998999999998,29.0,0,29.0,2010,6,Jun,1,Mon,26
878,2010-06-29,31.219998999999998,35.389998999999996,31.219998999999998,34.130001,0,34.130001,2010,6,Jun,2,Tue,26
879,2010-06-30,33.950001,34.630001,31.74,34.540001000000004,0,34.540001000000004,2010,6,Jun,3,Wed,26
880,2010-07-01,34.41,37.580002,32.720001,32.860001000000004,0,32.860001000000004,2010,7,Jul,4,Thu,26
881,2010-07-02,31.709999,31.879998999999998,29.35,30.120001000000002,0,30.120001000000002,2010,7,Jul,5,Fri,26
882,2010-07-06,28.82,31.15,27.959999,29.65,0,29.65,2010,7,Jul,2,Tue,27
883,2010-07-07,29.559998999999998,29.559998999999998,26.84,26.84,0,26.84,2010,7,Jul,3,Wed,27
884,2010-07-08,26.5,27.42,24.219998999999998,25.709999,0,25.709999,2010,7,Jul,4,Thu,27
885,2010-07-09,25.35,25.67,24.370001000000002,24.98,0,24.98,2010,7,Jul,5,Fri,27
886,2010-07-12,24.66,25.139999,23.530001000000002,24.43,0,24.43,2010,7,Jul,1,Mon,28
887,2010-07-13,23.290001,24.57,23.120001000000002,24.559998999999998,0,24.559998999999998,2010,7,Jul,2,Tue,28
888,2010-07-14,24.610001,25.799999,24.18,24.889999,0,24.889999,2010,7,Jul,3,Wed,28
889,2010-07-15,25.08,27.24,24.74,25.139999,0,25.139999,2010,7,Jul,4,Thu,28
890,2010-07-16,25.77,28.16,25.709999,26.25,0,26.25,2010,7,Jul,5,Fri,28
891,2010-07-19,27.02,27.299999,25.120001000000002,25.969998999999998,0,25.969998999999998,2010,7,Jul,1,Mon,29
892,2010-07-20,27.35,27.4,23.790001,23.93,0,23.93,2010,7,Jul,2,Tue,29
893,2010-07-21,23.610001,26.629998999999998,23.59,25.639999,0,25.639999,2010,7,Jul,3,Wed,29
894,2010-07-22,24.370001000000002,24.85,23.719998999999998,24.629998999999998,0,24.629998999999998,2010,7,Jul,4,Thu,29
895,2010-07-23,24.790001,25.17,23.32,23.469998999999998,0,23.469998999999998,2010,7,Jul,5,Fri,29
896,2010-07-26,24.370001000000002,24.610001,22.74,22.780001000000002,0,22.780001000000002,2010,7,Jul,1,Mon,30
897,2010-07-27,21.889999,23.57,21.860001,23.190001000000002,0,23.190001000000002,2010,7,Jul,2,Tue,30
898,2010-07-28,23.93,24.540001,22.24,24.25,0,24.25,2010,7,Jul,3,Wed,30
899,2010-07-29,23.4,25.540001,23.040001,24.129998999999998,0,24.129998999999998,2010,7,Jul,4,Thu,30
900,2010-07-30,25.469998999999998,27.32,23.35,23.5,0,23.5,2010,7,Jul,5,Fri,30
901,2010-08-02,23.07,23.24,21.74,22.01,0,22.01,2010,8,Aug,1,Mon,31
902,2010-08-03,22.440001000000002,23.059998999999998,21.98,22.629998999999998,0,22.629998999999998,2010,8,Aug,2,Tue,31
903,2010-08-04,22.690001000000002,23.690001000000002,22.16,22.209999,0,22.209999,2010,8,Aug,3,Wed,31
904,2010-08-05,23.040001,23.129998999999998,22.07,22.1,0,22.1,2010,8,Aug,4,Thu,31
905,2010-08-06,23.34,23.889999,21.719998999999998,21.74,0,21.74,2010,8,Aug,5,Fri,31
906,2010-08-09,21.85,22.870001000000002,21.360001,22.139999,0,22.139999,2010,8,Aug,1,Mon,32
907,2010-08-10,23.299999,24.24,22.17,22.370001000000002,0,22.370001000000002,2010,8,Aug,2,Tue,32
908,2010-08-11,24.959999,26.1,24.959999,25.389999,0,25.389999,2010,8,Aug,3,Wed,32
909,2010-08-12,27.209999,27.209999,25.18,25.73,0,25.73,2010,8,Aug,4,Thu,32
910,2010-08-13,26.08,26.26,25.450001,26.24,0,26.24,2010,8,Aug,5,Fri,32
911,2010-08-16,27.41,28.1,25.379998999999998,26.1,0,26.1,2010,8,Aug,1,Mon,33
912,2010-08-17,24.719998999999998,24.889999,23.709999,24.33,0,24.33,2010,8,Aug,2,Tue,33
913,2010-08-18,24.299999,25.23,23.4,24.59,0,24.59,2010,8,Aug,3,Wed,33
914,2010-08-19,24.48,26.780001000000002,24.26,26.440001000000002,0,26.440001000000002,2010,8,Aug,4,Thu,33
915,2010-08-20,26.73,27.0,25.49,25.49,0,25.49,2010,8,Aug,5,Fri,33
916,2010-08-23,25.969998999999998,25.969998999999998,24.620001000000002,25.66,0,25.66,2010,8,Aug,1,Mon,34
917,2010-08-24,27.91,28.77,26.32,27.459999,0,27.459999,2010,8,Aug,2,Tue,34
918,2010-08-25,28.299999,28.92,26.459999,26.700001,0,26.700001,2010,8,Aug,3,Wed,34
919,2010-08-26,26.450001,27.549999,25.860001,27.370001000000002,0,27.370001000000002,2010,8,Aug,4,Thu,34
920,2010-08-27,26.5,28.110001,24.41,24.450001,0,24.450001,2010,8,Aug,5,Fri,34
921,2010-08-30,25.879998999999998,27.209999,25.41,27.209999,0,27.209999,2010,8,Aug,1,Mon,35
922,2010-08-31,27.58,27.83,25.93,26.049999,0,26.049999,2010,8,Aug,2,Tue,35
923,2010-09-01,25.129998999999998,25.129998999999998,23.860001,23.889999,0,23.889999,2010,9,Sep,3,Wed,35
924,2010-09-02,24.23,24.309998999999998,23.15,23.190001000000002,0,23.190001000000002,2010,9,Sep,4,Thu,35
925,2010-09-03,21.99,22.780001000000002,21.24,21.309998999999998,0,21.309998999999998,2010,9,Sep,5,Fri,35
926,2010-09-07,22.77,23.940001000000002,22.77,23.799999,0,23.799999,2010,9,Sep,2,Tue,36
927,2010-09-08,23.51,23.559998999999998,22.92,23.25,0,23.25,2010,9,Sep,3,Wed,36
928,2010-09-09,22.219998999999998,23.24,22.139999,22.809998999999998,0,22.809998999999998,2010,9,Sep,4,Thu,36
929,2010-09-10,22.639999,22.870001000000002,21.76,21.99,0,21.99,2010,9,Sep,5,Fri,36
930,2010-09-13,21.059998999999998,22.049999,20.93,21.209999,0,21.209999,2010,9,Sep,1,Mon,37
931,2010-09-14,21.690001000000002,21.969998999999998,20.85,21.559998999999998,0,21.559998999999998,2010,9,Sep,2,Tue,37
932,2010-09-15,22.549999,22.799999,22.1,22.1,0,22.1,2010,9,Sep,3,Wed,37
933,2010-09-16,22.65,22.83,21.709999,21.719998999999998,0,21.719998999999998,2010,9,Sep,4,Thu,37
934,2010-09-17,21.65,22.559998999999998,21.629998999999998,22.01,0,22.01,2010,9,Sep,5,Fri,37
935,2010-09-20,22.469998999999998,22.58,21.25,21.5,0,21.5,2010,9,Sep,1,Mon,38
936,2010-09-21,21.540001,22.59,21.42,22.35,0,22.35,2010,9,Sep,2,Tue,38
937,2010-09-22,22.559998999999998,23.190001000000002,21.91,22.51,0,22.51,2010,9,Sep,3,Wed,38
938,2010-09-23,23.91,24.059998999999998,22.559998999999998,23.870001000000002,0,23.870001000000002,2010,9,Sep,4,Thu,38
939,2010-09-24,22.610001,22.610001,21.709999,21.709999,0,21.709999,2010,9,Sep,5,Fri,38
940,2010-09-27,22.58,22.75,21.969998999999998,22.540001,0,22.540001,2010,9,Sep,1,Mon,39
941,2010-09-28,22.92,24.280001000000002,22.4,22.6,0,22.6,2010,9,Sep,2,Tue,39
942,2010-09-29,23.139999,23.450001,22.719998999999998,23.25,0,23.25,2010,9,Sep,3,Wed,39
943,2010-09-30,22.85,24.52,22.389999,23.700001,0,23.700001,2010,9,Sep,4,Thu,39
944,2010-10-01,22.9,23.67,22.459999,22.5,0,22.5,2010,10,Oct,5,Fri,39
945,2010-10-04,23.629998999999998,24.34,23.299999,23.530001000000002,0,23.530001000000002,2010,10,Oct,1,Mon,40
946,2010-10-05,22.52,23.08,21.709999,21.76,0,21.76,2010,10,Oct,2,Tue,40
947,2010-10-06,21.82,22.129998999999998,21.459999,21.49,0,21.49,2010,10,Oct,3,Wed,40
948,2010-10-07,21.309998999999998,22.16,21.280001000000002,21.559998999999998,0,21.559998999999998,2010,10,Oct,4,Thu,40
949,2010-10-08,21.58,21.639999,20.290001,20.709999,0,20.709999,2010,10,Oct,5,Fri,40
950,2010-10-11,19.33,19.51,18.799999,18.959999,0,18.959999,2010,10,Oct,1,Mon,41
951,2010-10-12,20.0,20.1,18.549999,18.93,0,18.93,2010,10,Oct,2,Tue,41
952,2010-10-13,17.92,19.16,17.9,19.07,0,19.07,2010,10,Oct,3,Wed,41
953,2010-10-14,19.59,21.02,19.4,19.879998999999998,0,19.879998999999998,2010,10,Oct,4,Thu,41
954,2010-10-15,20.200001,21.59,19.02,19.030001000000002,0,19.030001000000002,2010,10,Oct,5,Fri,41
955,2010-10-18,20.43,20.709999,18.879998999999998,19.09,0,19.09,2010,10,Oct,1,Mon,42
956,2010-10-19,20.700001,21.35,19.33,20.629998999999998,0,20.629998999999998,2010,10,Oct,2,Tue,42
957,2010-10-20,21.200001,21.200001,19.67,19.790001,0,19.790001,2010,10,Oct,3,Wed,42
958,2010-10-21,19.700001,20.530001000000002,18.93,19.27,0,19.27,2010,10,Oct,4,Thu,42
959,2010-10-22,19.360001,19.360001,18.76,18.780001000000002,0,18.780001000000002,2010,10,Oct,5,Fri,42
960,2010-10-25,19.219998999999998,19.879998999999998,18.860001,19.85,0,19.85,2010,10,Oct,1,Mon,43
961,2010-10-26,20.52,21.01,20.219998999999998,20.219998999999998,0,20.219998999999998,2010,10,Oct,2,Tue,43
962,2010-10-27,21.110001,22.370001000000002,20.690001000000002,20.709999,0,20.709999,2010,10,Oct,3,Wed,43
963,2010-10-28,20.280001000000002,21.41,20.18,20.879998999999998,0,20.879998999999998,2010,10,Oct,4,Thu,43
964,2010-10-29,21.200001,21.4,20.860001,21.200001,0,21.200001,2010,10,Oct,5,Fri,43
965,2010-11-01,21.65,22.540001,20.92,21.83,0,21.83,2010,11,Nov,1,Mon,44
966,2010-11-02,21.34,21.82,21.219998999999998,21.57,0,21.57,2010,11,Nov,2,Tue,44
967,2010-11-03,21.66,22.02,19.540001,19.559998999999998,0,19.559998999999998,2010,11,Nov,3,Wed,44
968,2010-11-04,18.030001000000002,18.799999,17.969998999999998,18.52,0,18.52,2010,11,Nov,4,Thu,44
969,2010-11-05,18.07,18.440001000000002,17.92,18.26,0,18.26,2010,11,Nov,5,Fri,44
970,2010-11-08,19.33,19.35,18.209999,18.290001,0,18.290001,2010,11,Nov,1,Mon,45
971,2010-11-09,18.51,19.389999,17.83,19.08,0,19.08,2010,11,Nov,2,Tue,45
972,2010-11-10,18.940001000000002,19.959999,18.41,18.469998999999998,0,18.469998999999998,2010,11,Nov,3,Wed,45
973,2010-11-11,19.440001000000002,19.75,18.48,18.639999,0,18.639999,2010,11,Nov,4,Thu,45
974,2010-11-12,19.59,21.23,19.290001,20.610001,0,20.610001,2010,11,Nov,5,Fri,45
975,2010-11-15,20.33,20.370001000000002,19.139999,20.200001,0,20.200001,2010,11,Nov,1,Mon,46
976,2010-11-16,21.26,23.07,20.950001,22.58,0,22.58,2010,11,Nov,2,Tue,46
977,2010-11-17,22.190001000000002,22.209999,21.219998999999998,21.76,0,21.76,2010,11,Nov,3,Wed,46
978,2010-11-18,20.309998999999998,20.309998999999998,18.75,18.75,0,18.75,2010,11,Nov,4,Thu,46
979,2010-11-19,19.15,19.719998999999998,17.76,18.040001,0,18.040001,2010,11,Nov,5,Fri,46
980,2010-11-22,19.450001,20.139999,18.35,18.370001000000002,0,18.370001000000002,2010,11,Nov,1,Mon,47
981,2010-11-23,20.25,21.450001,20.24,20.629998999999998,0,20.629998999999998,2010,11,Nov,2,Tue,47
982,2010-11-24,19.42,19.610001,18.73,19.559998999999998,0,19.559998999999998,2010,11,Nov,3,Wed,47
983,2010-11-26,21.17,22.219998999999998,20.280001000000002,22.219998999999998,0,22.219998999999998,2010,11,Nov,5,Fri,47
984,2010-11-29,23.15,23.84,21.379998999999998,21.530001000000002,0,21.530001000000002,2010,11,Nov,1,Mon,48
985,2010-11-30,23.27,23.790001,22.42,23.540001,0,23.540001,2010,11,Nov,2,Tue,48
986,2010-12-01,21.190001000000002,21.43,20.4,21.360001,0,21.360001,2010,12,Dec,3,Wed,48
987,2010-12-02,21.129998999999998,21.129998999999998,19.1,19.389999,0,19.389999,2010,12,Dec,4,Thu,48
988,2010-12-03,19.26,19.280001000000002,17.709999,18.01,0,18.01,2010,12,Dec,5,Fri,48
989,2010-12-06,18.799999,18.85,17.950001,18.02,0,18.02,2010,12,Dec,1,Mon,49
990,2010-12-07,17.129998999999998,18.15,17.129998999999998,17.99,0,17.99,2010,12,Dec,2,Tue,49
991,2010-12-08,17.969998999999998,18.32,17.690001000000002,17.74,0,17.74,2010,12,Dec,3,Wed,49
992,2010-12-09,17.32,17.84,17.24,17.25,0,17.25,2010,12,Dec,4,Thu,49
993,2010-12-10,17.059998999999998,17.629998999999998,17.059998999999998,17.610001,0,17.610001,2010,12,Dec,5,Fri,49
994,2010-12-13,16.82,17.67,16.68,17.549999,0,17.549999,2010,12,Dec,1,Mon,50
995,2010-12-14,17.6,17.950001,17.219998999999998,17.610001,0,17.610001,2010,12,Dec,2,Tue,50
996,2010-12-15,17.99,18.139999,17.370001000000002,17.940001000000002,0,17.940001000000002,2010,12,Dec,3,Wed,50
997,2010-12-16,18.030001000000002,18.27,16.879998999999998,17.389999,0,17.389999,2010,12,Dec,4,Thu,50
998,2010-12-17,17.620001000000002,17.639999,15.46,16.110001,0,16.110001,2010,12,Dec,5,Fri,50
999,2010-12-20,16.219998999999998,16.860001,15.78,16.41,0,16.41,2010,12,Dec,1,Mon,51
1000,2010-12-21,16.200001,16.620001000000002,16.08,16.49,0,16.49,2010,12,Dec,2,Tue,51
1001,2010-12-22,16.52,16.559998999999998,15.45,15.45,0,15.45,2010,12,Dec,3,Wed,51
1002,2010-12-23,15.44,16.860001,15.4,16.469998999999998,0,16.469998999999998,2010,12,Dec,4,Thu,51
1003,2010-12-27,18.26,18.32,17.66,17.67,0,17.67,2010,12,Dec,1,Mon,52
1004,2010-12-28,17.299999,17.99,17.299999,17.52,0,17.52,2010,12,Dec,2,Tue,52
1005,2010-12-29,17.49,17.49,17.02,17.280001000000002,0,17.280001000000002,2010,12,Dec,3,Wed,52
1006,2010-12-30,17.65,17.889999,17.459999,17.52,0,17.52,2010,12,Dec,4,Thu,52
1007,2010-12-31,17.91,18.129998999999998,17.75,17.75,0,17.75,2010,12,Dec,5,Fri,52
1008,2011-01-03,17.940001000000002,17.950001,16.91,17.610001,0,17.610001,2011,1,Jan,1,Mon,1
1009,2011-01-04,17.34,18.24,17.33,17.379998999999998,0,17.379998999999998,2011,1,Jan,2,Tue,1
1010,2011-01-05,17.809998999999998,17.950001,16.860001,17.02,0,17.02,2011,1,Jan,3,Wed,1
1011,2011-01-06,16.799999,17.559998999999998,16.790001,17.4,0,17.4,2011,1,Jan,4,Thu,1
1012,2011-01-07,17.309998999999998,18.07,16.57,17.139999,0,17.139999,2011,1,Jan,5,Fri,1
1013,2011-01-10,18.35,18.629998999999998,17.540001,17.540001,0,17.540001,2011,1,Jan,1,Mon,2
1014,2011-01-11,16.610001,17.35,16.6,16.889999,0,16.889999,2011,1,Jan,2,Tue,2
1015,2011-01-12,16.26,16.5,16.17,16.24,0,16.24,2011,1,Jan,3,Wed,2
1016,2011-01-13,16.51,16.780001000000002,16.139999,16.389999,0,16.389999,2011,1,Jan,4,Thu,2
1017,2011-01-14,16.67,16.709999,15.37,15.46,0,15.46,2011,1,Jan,5,Fri,2
1018,2011-01-18,16.190001000000002,16.200001,15.71,15.87,0,15.87,2011,1,Jan,2,Tue,3
1019,2011-01-19,15.89,17.67,15.86,17.309998999999998,0,17.309998999999998,2011,1,Jan,3,Wed,3
1020,2011-01-20,17.809998999999998,18.85,17.65,17.99,0,17.99,2011,1,Jan,4,Thu,3
1021,2011-01-21,17.030001000000002,18.610001,16.6,18.469998999999998,0,18.469998999999998,2011,1,Jan,5,Fri,3
1022,2011-01-24,18.780001000000002,18.93,17.559998999999998,17.65,0,17.65,2011,1,Jan,1,Mon,4
1023,2011-01-25,18.219998999999998,18.549999,17.59,17.59,0,17.59,2011,1,Jan,2,Tue,4
1024,2011-01-26,17.0,17.42,16.59,16.639999,0,16.639999,2011,1,Jan,3,Wed,4
1025,2011-01-27,16.84,16.889999,15.81,16.15,0,16.15,2011,1,Jan,4,Thu,4
1026,2011-01-28,15.94,20.08,15.92,20.040001,0,20.040001,2011,1,Jan,5,Fri,4
1027,2011-01-31,19.610001,19.959999,17.1,19.530001000000002,0,19.530001000000002,2011,1,Jan,1,Mon,5
1028,2011-02-01,18.59,18.629998999999998,17.4,17.629998999999998,0,17.629998999999998,2011,2,Feb,2,Tue,5
1029,2011-02-02,17.82,17.84,17.280001000000002,17.299999,0,17.299999,2011,2,Feb,3,Wed,5
1030,2011-02-03,17.530001000000002,17.799999,16.610001,16.690001000000002,0,16.690001000000002,2011,2,Feb,4,Thu,5
1031,2011-02-04,16.639999,16.74,15.89,15.93,0,15.93,2011,2,Feb,5,Fri,5
1032,2011-02-07,16.139999,16.540001,15.84,16.280001000000002,0,16.280001000000002,2011,2,Feb,1,Mon,6
1033,2011-02-08,16.290001,16.6,14.86,15.81,0,15.81,2011,2,Feb,2,Tue,6
1034,2011-02-09,16.27,16.52,15.86,15.87,0,15.87,2011,2,Feb,3,Wed,6
1035,2011-02-10,16.74,17.07,16.0,16.09,0,16.09,2011,2,Feb,4,Thu,6
1036,2011-02-11,16.530001000000002,16.530001000000002,15.55,15.69,0,15.69,2011,2,Feb,5,Fri,6
1037,2011-02-14,16.07,16.26,15.22,15.95,0,15.95,2011,2,Feb,1,Mon,7
1038,2011-02-15,16.299999,16.75,16.27,16.370001000000002,0,16.370001000000002,2011,2,Feb,2,Tue,7
1039,2011-02-16,16.309998999999998,16.74,15.84,16.719998999999998,0,16.719998999999998,2011,2,Feb,3,Wed,7
1040,2011-02-17,17.01,17.299999,15.88,16.59,0,16.59,2011,2,Feb,4,Thu,7
1041,2011-02-18,16.59,16.91,15.54,16.43,0,16.43,2011,2,Feb,5,Fri,7
1042,2011-02-22,19.459999,21.450001,18.379998999999998,20.799999,0,20.799999,2011,2,Feb,2,Tue,8
1043,2011-02-23,20.84,23.219998999999998,20.299999,22.129998999999998,0,22.129998999999998,2011,2,Feb,3,Wed,8
1044,2011-02-24,22.280001000000002,22.709999,20.809998999999998,21.32,0,21.32,2011,2,Feb,4,Thu,8
1045,2011-02-25,20.41,20.440001000000002,18.879998999999998,19.219998999999998,0,19.219998999999998,2011,2,Feb,5,Fri,8
1046,2011-02-28,19.120001000000002,19.27,18.139999,18.35,0,18.35,2011,2,Feb,1,Mon,9
1047,2011-03-01,17.629998999999998,21.01,17.629998999999998,21.01,0,21.01,2011,3,Mar,2,Tue,9
1048,2011-03-02,20.73,21.139999,19.620001000000002,20.700001,0,20.700001,2011,3,Mar,3,Wed,9
1049,2011-03-03,19.27,19.27,18.25,18.6,0,18.6,2011,3,Mar,4,Thu,9
1050,2011-03-04,18.559998999999998,20.33,18.309998999999998,19.059998999999998,0,19.059998999999998,2011,3,Mar,5,Fri,9
1051,2011-03-07,19.370001000000002,21.77,18.950001,20.66,0,20.66,2011,3,Mar,1,Mon,10
1052,2011-03-08,20.58,21.059998999999998,19.15,19.82,0,19.82,2011,3,Mar,2,Tue,10
1053,2011-03-09,20.049999,20.959999,19.41,20.219998999999998,0,20.219998999999998,2011,3,Mar,3,Wed,10
1054,2011-03-10,21.370001000000002,22.25,20.34,21.790001,0,21.790001,2011,3,Mar,4,Thu,10
1055,2011-03-11,21.719998999999998,21.75,19.969998999999998,20.08,0,20.08,2011,3,Mar,5,Fri,10
1056,2011-03-14,21.790001,22.74,20.92,21.129998999999998,0,21.129998999999998,2011,3,Mar,1,Mon,11
1057,2011-03-15,25.66,25.719998999999998,23.309998999999998,24.32,0,24.32,2011,3,Mar,2,Tue,11
1058,2011-03-16,24.65,31.280001000000002,24.040001,29.4,0,29.4,2011,3,Mar,3,Wed,11
1059,2011-03-17,26.940001000000002,27.540001,25.440001000000002,26.370001000000002,0,26.370001000000002,2011,3,Mar,4,Thu,11
1060,2011-03-18,23.9,24.85,23.09,24.440001000000002,0,24.440001000000002,2011,3,Mar,5,Fri,11
1061,2011-03-21,22.1,22.16,20.219998999999998,20.610001,0,20.610001,2011,3,Mar,1,Mon,12
1062,2011-03-22,20.530001000000002,20.59,19.969998999999998,20.209999,0,20.209999,2011,3,Mar,2,Tue,12
1063,2011-03-23,20.59,21.049999,18.190001000000002,19.17,0,19.17,2011,3,Mar,3,Wed,12
1064,2011-03-24,18.450001,18.99,17.870001000000002,18.0,0,18.0,2011,3,Mar,4,Thu,12
1065,2011-03-25,17.870001000000002,18.08,17.07,17.91,0,17.91,2011,3,Mar,5,Fri,12
1066,2011-03-28,18.309998999999998,19.440001000000002,17.959999,19.440001000000002,0,19.440001000000002,2011,3,Mar,1,Mon,13
1067,2011-03-29,19.17,19.780001000000002,18.0,18.16,0,18.16,2011,3,Mar,2,Tue,13
1068,2011-03-30,17.82,17.889999,17.25,17.709999,0,17.709999,2011,3,Mar,3,Wed,13
1069,2011-03-31,17.9,17.950001,17.41,17.74,0,17.74,2011,3,Mar,4,Thu,13
1070,2011-04-01,16.68,17.620001000000002,16.440001000000002,17.4,0,17.4,2011,4,Apr,5,Fri,13
1071,2011-04-04,17.629998999999998,17.85,17.389999,17.5,0,17.5,2011,4,Apr,1,Mon,14
1072,2011-04-05,17.870001000000002,17.870001000000002,16.5,17.25,0,17.25,2011,4,Apr,2,Tue,14
1073,2011-04-06,16.75,17.15,16.5,16.9,0,16.9,2011,4,Apr,3,Wed,14
1074,2011-04-07,16.92,17.77,16.49,17.110001,0,17.110001,2011,4,Apr,4,Thu,14
1075,2011-04-08,16.51,18.33,16.51,17.870001000000002,0,17.870001000000002,2011,4,Apr,5,Fri,14
1076,2011-04-11,16.74,17.049999,16.219998999999998,16.59,0,16.59,2011,4,Apr,1,Mon,15
1077,2011-04-12,17.58,18.459999,16.879998999999998,17.09,0,17.09,2011,4,Apr,2,Tue,15
1078,2011-04-13,16.33,17.379998999999998,16.200001,16.92,0,16.92,2011,4,Apr,3,Wed,15
1079,2011-04-14,17.77,18.08,16.08,16.27,0,16.27,2011,4,Apr,4,Thu,15
1080,2011-04-15,15.97,15.98,14.92,15.32,0,15.32,2011,4,Apr,5,Fri,15
1081,2011-04-18,18.299999,19.07,16.809998999999998,16.959999,0,16.959999,2011,4,Apr,1,Mon,16
1082,2011-04-19,16.620001000000002,16.719998999999998,15.69,15.83,0,15.83,2011,4,Apr,2,Tue,16
1083,2011-04-20,14.31,15.39,14.3,15.07,0,15.07,2011,4,Apr,3,Wed,16
1084,2011-04-21,14.71,15.23,14.4,14.69,0,14.69,2011,4,Apr,4,Thu,16
1085,2011-04-25,15.64,16.059998999999998,15.5,15.77,0,15.77,2011,4,Apr,1,Mon,17
1086,2011-04-26,15.36,15.66,15.07,15.62,0,15.62,2011,4,Apr,2,Tue,17
1087,2011-04-27,15.37,16.42,15.13,15.35,0,15.35,2011,4,Apr,3,Wed,17
1088,2011-04-28,15.54,15.54,14.27,14.62,0,14.62,2011,4,Apr,4,Thu,17
1089,2011-04-29,14.56,14.99,14.49,14.75,0,14.75,2011,4,Apr,5,Fri,17
1090,2011-05-02,15.07,16.129998999999998,15.07,15.99,0,15.99,2011,5,May,1,Mon,18
1091,2011-05-03,16.35,17.290001,16.129998999999998,16.700001,0,16.700001,2011,5,May,2,Tue,18
1092,2011-05-04,16.84,17.719998999999998,16.83,17.08,0,17.08,2011,5,May,3,Wed,18
1093,2011-05-05,17.68,19.110001,16.74,18.200001,0,18.200001,2011,5,May,4,Thu,18
1094,2011-05-06,17.17,19.290001,16.120001000000002,18.4,0,18.4,2011,5,May,5,Fri,18
1095,2011-05-09,18.59,18.59,17.040001,17.16,0,17.16,2011,5,May,1,Mon,19
1096,2011-05-10,16.84,16.9,15.79,15.91,0,15.91,2011,5,May,2,Tue,19
1097,2011-05-11,16.27,17.49,16.23,16.950001,0,16.950001,2011,5,May,3,Wed,19
1098,2011-05-12,17.27,17.889999,16.030001000000002,16.030001000000002,0,16.030001000000002,2011,5,May,4,Thu,19
1099,2011-05-13,16.02,17.559998999999998,15.98,17.07,0,17.07,2011,5,May,5,Fri,19
1100,2011-05-16,17.860001,18.25,16.610001,18.24,0,18.24,2011,5,May,1,Mon,20
1101,2011-05-17,18.540001,19.09,17.469998999999998,17.549999,0,17.549999,2011,5,May,2,Tue,20
1102,2011-05-18,17.559998999999998,17.68,16.030001000000002,16.23,0,16.23,2011,5,May,3,Wed,20
1103,2011-05-19,15.9,16.559998999999998,15.5,15.52,0,15.52,2011,5,May,4,Thu,20
1104,2011-05-20,15.88,17.43,15.7,17.43,0,17.43,2011,5,May,5,Fri,20
1105,2011-05-23,20.030001000000002,20.030001000000002,17.469998999999998,18.27,0,18.27,2011,5,May,1,Mon,21
