,purchase_time,purchase_date,quantity
1801,2017-05-31 11:55:59,2017-05-31 00:00:00,9
1802,2017-05-16 14:07:18,2017-05-16 00:00:00,11
1803,2017-05-15 22:53:50,2017-05-15 00:00:00,7
1804,2017-05-25 18:33:47,2017-05-25 00:00:00,3
1805,2017-05-12 20:44:21,2017-05-12 00:00:00,4
1806,2017-05-22 23:21:58,2017-05-22 00:00:00,9
1807,2017-05-15 12:01:45,2017-05-15 00:00:00,14
1808,2017-05-14 12:50:58,2017-05-14 00:00:00,12
1809,2017-05-03 14:19:02,2017-05-03 00:00:00,3
1810,2017-05-23 13:21:19,2017-05-23 00:00:00,8
1811,2017-06-13 21:25:18,2017-06-13 00:00:00,10
1812,2017-05-07 20:15:32,2017-05-07 00:00:00,6
1813,2017-05-22 15:15:24,2017-05-22 00:00:00,14
1814,2017-06-04 14:53:58,2017-06-04 00:00:00,7
1815,2017-05-16 22:03:39,2017-05-16 00:00:00,8
1816,2017-06-05 20:49:23,2017-06-05 00:00:00,1
1817,2017-05-08 22:53:56,2017-05-08 00:00:00,8
1818,2017-05-19 17:44:16,2017-05-19 00:00:00,10
1819,2017-06-06 09:24:17,2017-06-06 00:00:00,5
1820,2017-05-14 14:08:25,2017-05-14 00:00:00,3
1821,2017-05-23 22:11:22,2017-05-23 00:00:00,1
1822,2017-05-31 12:41:01,2017-05-31 00:00:00,6
1823,2017-06-13 16:38:14,2017-06-13 00:00:00,8
1824,2017-05-29 19:58:26,2017-05-29 00:00:00,2
1825,2017-05-09 08:25:08,2017-05-09 00:00:00,6
1826,2017-05-23 22:02:19,2017-05-23 00:00:00,9
1827,2017-05-24 20:26:21,2017-05-24 00:00:00,2
1828,2017-05-17 17:18:27,2017-05-17 00:00:00,1
1829,2017-05-15 21:20:33,2017-05-15 00:00:00,2
1830,2017-05-09 13:21:53,2017-05-09 00:00:00,4
1831,2017-05-27 22:10:24,2017-05-27 00:00:00,6
1832,2017-06-10 07:56:30,2017-06-10 00:00:00,4
1833,2017-05-17 21:58:18,2017-05-17 00:00:00,5
1834,2017-05-27 14:01:19,2017-05-27 00:00:00,11
1835,2017-06-13 18:31:19,2017-06-13 00:00:00,9
1836,2017-06-04 13:48:45,2017-06-04 00:00:00,4
1837,2017-05-06 16:19:08,2017-05-06 00:00:00,6
1838,2017-05-15 21:29:32,2017-05-15 00:00:00,8
1839,2017-05-01 09:35:45,2017-05-01 00:00:00,1
1840,2017-05-18 15:38:31,2017-05-18 00:00:00,5
1841,2017-05-27 17:37:37,2017-05-27 00:00:00,1
1842,2017-05-10 12:11:22,2017-05-10 00:00:00,9
1843,2017-05-01 08:29:14,2017-05-01 00:00:00,5
1844,2017-05-07 17:21:58,2017-05-07 00:00:00,4
1845,2017-06-08 16:43:45,2017-06-08 00:00:00,12
1846,2017-05-09 18:03:35,2017-05-09 00:00:00,3
1847,2017-05-12 20:15:17,2017-05-12 00:00:00,12
1848,2017-06-11 20:27:59,2017-06-11 00:00:00,8
1849,2017-05-11 17:19:02,2017-05-11 00:00:00,11
1850,2017-06-03 15:23:13,2017-06-03 00:00:00,6
1851,2017-05-30 21:27:09,2017-05-30 00:00:00,6
1852,2017-05-02 21:49:29,2017-05-02 00:00:00,7
1853,2017-05-23 21:42:40,2017-05-23 00:00:00,2
1854,2017-05-11 21:54:57,2017-05-11 00:00:00,1
1855,2017-05-22 20:40:26,2017-05-22 00:00:00,10
1856,2017-05-07 19:44:29,2017-05-07 00:00:00,6
1857,2017-06-13 16:11:57,2017-06-13 00:00:00,14
1858,2017-06-12 20:20:08,2017-06-12 00:00:00,4
1859,2017-05-19 00:02:29,2017-05-19 00:00:00,13
1860,2017-06-05 16:59:45,2017-06-05 00:00:00,11
1861,2017-05-22 20:09:55,2017-05-22 00:00:00,12
1862,2017-05-09 15:44:24,2017-05-09 00:00:00,14
1863,2017-05-30 20:10:16,2017-05-30 00:00:00,8
1864,2017-06-11 13:50:00,2017-06-11 00:00:00,7
1865,2017-05-20 15:07:59,2017-05-20 00:00:00,14
1866,2017-05-28 13:09:33,2017-05-28 00:00:00,7
1867,2017-05-04 18:36:49,2017-05-04 00:00:00,2
1868,2017-06-07 15:29:14,2017-06-07 00:00:00,13
1869,2017-06-10 00:37:41,2017-06-10 00:00:00,9
1870,2017-06-07 22:05:49,2017-06-07 00:00:00,7
1871,2017-06-05 22:41:41,2017-06-05 00:00:00,2
1872,2017-05-07 14:31:32,2017-05-07 00:00:00,1
1873,2017-05-24 00:13:29,2017-05-24 00:00:00,13
1874,2017-06-02 14:16:29,2017-06-02 00:00:00,3
1875,2017-06-01 18:58:41,2017-06-01 00:00:00,4
1876,2017-05-22 17:13:28,2017-05-22 00:00:00,13
1877,2017-05-07 13:13:25,2017-05-07 00:00:00,6
1878,2017-05-23 14:00:46,2017-05-23 00:00:00,7
1879,2017-05-11 07:17:44,2017-05-11 00:00:00,8
1880,2017-05-05 00:23:54,2017-05-05 00:00:00,6
1881,2017-06-08 16:43:27,2017-06-08 00:00:00,6
1882,2017-05-13 01:07:34,2017-05-13 00:00:00,6
1883,2017-05-06 17:51:11,2017-05-06 00:00:00,10
1884,2017-06-09 14:22:38,2017-06-09 00:00:00,13
1885,2017-05-14 21:00:40,2017-05-14 00:00:00,13
1886,2017-05-31 18:46:48,2017-05-31 00:00:00,7
1887,2017-06-08 17:59:16,2017-06-08 00:00:00,14
1888,2017-06-02 19:50:45,2017-06-02 00:00:00,8
1889,2017-06-14 13:59:35,2017-06-14 00:00:00,10
1890,2017-05-15 23:58:39,2017-05-15 00:00:00,6
1891,2017-06-05 18:35:59,2017-06-05 00:00:00,9
1892,2017-05-28 11:08:07,2017-05-28 00:00:00,3
1893,2017-05-23 15:15:15,2017-05-23 00:00:00,5
1894,2017-06-02 19:43:28,2017-06-02 00:00:00,6
1895,2017-05-29 09:45:47,2017-05-29 00:00:00,9
1896,2017-05-17 15:56:53,2017-05-17 00:00:00,10
1897,2017-05-31 13:07:23,2017-05-31 00:00:00,10
1898,2017-06-09 22:47:11,2017-06-09 00:00:00,4
1899,2017-06-10 14:31:18,2017-06-10 00:00:00,4
1900,2017-05-05 12:27:55,2017-05-05 00:00:00,12
1901,2017-06-06 15:26:00,2017-06-06 00:00:00,12
1902,2017-06-06 23:32:25,2017-06-06 00:00:00,4
1903,2017-05-17 14:51:43,2017-05-17 00:00:00,14
1904,2017-05-05 14:01:47,2017-05-05 00:00:00,14
1905,2017-06-04 21:52:53,2017-06-04 00:00:00,1
1906,2017-05-01 13:38:57,2017-05-01 00:00:00,3
1907,2017-06-04 12:44:27,2017-06-04 00:00:00,11
1908,2017-05-21 11:29:45,2017-05-21 00:00:00,11
1909,2017-05-08 12:06:44,2017-05-08 00:00:00,14
1910,2017-05-06 08:35:20,2017-05-06 00:00:00,13
1911,2017-05-19 13:07:05,2017-05-19 00:00:00,4
1912,2017-05-17 02:00:05,2017-05-17 00:00:00,6
1913,2017-05-03 19:41:22,2017-05-03 00:00:00,14
1914,2017-06-11 11:00:52,2017-06-11 00:00:00,9
1915,2017-05-06 17:47:06,2017-05-06 00:00:00,6
1916,2017-06-09 13:20:26,2017-06-09 00:00:00,2
1917,2017-05-21 19:28:01,2017-05-21 00:00:00,13
1918,2017-05-19 10:02:05,2017-05-19 00:00:00,2
1919,2017-05-11 10:42:06,2017-05-11 00:00:00,2
1920,2017-05-05 21:18:27,2017-05-05 00:00:00,5
1921,2017-05-17 22:57:18,2017-05-17 00:00:00,11
1922,2017-05-03 22:33:14,2017-05-03 00:00:00,1
1923,2017-06-05 15:12:32,2017-06-05 00:00:00,10
1924,2017-06-10 08:48:52,2017-06-10 00:00:00,1
1925,2017-06-08 09:29:48,2017-06-08 00:00:00,4
1926,2017-05-25 09:43:38,2017-05-25 00:00:00,4
1927,2017-05-27 14:15:33,2017-05-27 00:00:00,13
1928,2017-05-19 09:47:46,2017-05-19 00:00:00,1
1929,2017-06-09 16:11:04,2017-06-09 00:00:00,13
1930,2017-06-07 16:56:31,2017-06-07 00:00:00,13
1931,2017-06-15 21:07:56,2017-06-15 00:00:00,10
1932,2017-06-01 12:24:44,2017-06-01 00:00:00,13
1933,2017-06-03 21:56:14,2017-06-03 00:00:00,2
1934,2017-05-05 11:33:21,2017-05-05 00:00:00,10
1935,2017-05-15 20:39:40,2017-05-15 00:00:00,7
1936,2017-05-09 15:14:06,2017-05-09 00:00:00,6
1937,2017-05-21 07:57:45,2017-05-21 00:00:00,13
1938,2017-05-11 14:37:06,2017-05-11 00:00:00,5
1939,2017-05-30 22:43:38,2017-05-30 00:00:00,5
1940,2017-05-20 03:00:18,2017-05-20 00:00:00,7
1941,2017-06-04 22:18:59,2017-06-04 00:00:00,12
1942,2017-05-25 18:01:49,2017-05-25 00:00:00,10
1943,2017-05-08 10:53:44,2017-05-08 00:00:00,7
1944,2017-06-14 20:34:06,2017-06-14 00:00:00,11
1945,2017-05-22 18:28:29,2017-05-22 00:00:00,8
1946,2017-05-17 08:59:49,2017-05-17 00:00:00,5
1947,2017-05-22 17:41:39,2017-05-22 00:00:00,13
1948,2017-05-14 20:24:01,2017-05-14 00:00:00,10
1949,2017-05-30 14:36:44,2017-05-30 00:00:00,11
1950,2017-05-16 13:56:23,2017-05-16 00:00:00,7
1951,2017-06-10 00:05:17,2017-06-10 00:00:00,3
1952,2017-05-31 15:14:10,2017-05-31 00:00:00,7
1953,2017-06-09 11:25:54,2017-06-09 00:00:00,6
1954,2017-06-08 10:49:34,2017-06-08 00:00:00,6
1955,2017-06-05 00:11:23,2017-06-05 00:00:00,10
1956,2017-05-31 21:12:24,2017-05-31 00:00:00,10
1957,2017-05-08 09:20:20,2017-05-08 00:00:00,12
1958,2017-06-08 09:05:20,2017-06-08 00:00:00,3
1959,2017-06-04 20:04:17,2017-06-04 00:00:00,12
1960,2017-05-02 07:55:06,2017-05-02 00:00:00,13
1961,2017-06-13 21:11:56,2017-06-13 00:00:00,12
1962,2017-05-31 09:12:51,2017-05-31 00:00:00,4
1963,2017-05-12 19:10:20,2017-05-12 00:00:00,2
1964,2017-05-16 17:04:02,2017-05-16 00:00:00,2
1965,2017-05-10 16:58:01,2017-05-10 00:00:00,12
1966,2017-05-23 21:55:24,2017-05-23 00:00:00,14
1967,2017-05-14 14:22:46,2017-05-14 00:00:00,10
1968,2017-05-23 18:48:27,2017-05-23 00:00:00,8
1969,2017-05-24 18:32:55,2017-05-24 00:00:00,9
1970,2017-05-19 11:00:27,2017-05-19 00:00:00,4
1971,2017-05-02 08:55:49,2017-05-02 00:00:00,10
1972,2017-05-19 20:19:38,2017-05-19 00:00:00,8
1973,2017-05-15 14:45:10,2017-05-15 00:00:00,1
1974,2017-06-10 18:28:28,2017-06-10 00:00:00,12
1975,2017-06-14 02:13:46,2017-06-14 00:00:00,14
1976,2017-05-30 09:53:32,2017-05-30 00:00:00,11
1977,2017-05-04 15:01:04,2017-05-04 00:00:00,12
1978,2017-05-08 11:07:47,2017-05-08 00:00:00,7
1979,2017-05-08 10:20:57,2017-05-08 00:00:00,6
1980,2017-06-10 17:20:44,2017-06-10 00:00:00,6
1981,2017-06-12 10:06:39,2017-06-12 00:00:00,6
1982,2017-06-09 23:23:45,2017-06-09 00:00:00,2
1983,2017-05-24 08:52:21,2017-05-24 00:00:00,2
1984,2017-06-10 19:55:18,2017-06-10 00:00:00,10
1985,2017-06-08 22:23:05,2017-06-08 00:00:00,12
1986,2017-06-15 01:06:46,2017-06-15 00:00:00,4
1987,2017-06-02 19:55:51,2017-06-02 00:00:00,3
1988,2017-05-01 19:02:24,2017-05-01 00:00:00,8
1989,2017-05-06 10:43:44,2017-05-06 00:00:00,5
1990,2017-05-15 23:55:29,2017-05-15 00:00:00,13
1991,2017-06-08 17:10:21,2017-06-08 00:00:00,7
1992,2017-05-02 13:24:39,2017-05-02 00:00:00,11
1993,2017-06-07 12:09:46,2017-06-07 00:00:00,11
1994,2017-06-09 05:48:49,2017-06-09 00:00:00,13
1995,2017-05-08 23:55:09,2017-05-08 00:00:00,2
1996,2017-05-09 19:28:46,2017-05-09 00:00:00,10
1997,2017-05-29 21:18:06,2017-05-29 00:00:00,13
1998,2017-06-15 00:36:09,2017-06-15 00:00:00,2
1999,2017-06-02 10:53:33,2017-06-02 00:00:00,13
2000,2017-06-06 18:43:39,2017-06-06 00:00:00,3
2001,2017-05-14 18:07:50,2017-05-14 00:00:00,11
2002,2017-05-15 19:45:02,2017-05-15 00:00:00,7
2003,2017-05-16 10:18:09,2017-05-16 00:00:00,14
2004,2017-05-25 09:20:18,2017-05-25 00:00:00,3
2005,2017-05-27 23:39:29,2017-05-27 00:00:00,14
2006,2017-05-06 23:13:34,2017-05-06 00:00:00,1
2007,2017-05-08 08:46:43,2017-05-08 00:00:00,13
2008,2017-05-12 22:27:41,2017-05-12 00:00:00,6
2009,2017-05-16 14:23:41,2017-05-16 00:00:00,10
2010,2017-05-22 09:38:37,2017-05-22 00:00:00,2
2011,2017-06-02 14:57:01,2017-06-02 00:00:00,12
2012,2017-05-23 23:13:40,2017-05-23 00:00:00,4
2013,2017-06-07 08:47:46,2017-06-07 00:00:00,11
2014,2017-05-30 02:03:17,2017-05-30 00:00:00,11
2015,2017-05-24 10:21:15,2017-05-24 00:00:00,4
2016,2017-06-12 10:30:58,2017-06-12 00:00:00,6
2017,2017-05-25 09:59:33,2017-05-25 00:00:00,14
2018,2017-05-06 18:04:27,2017-05-06 00:00:00,3
2019,2017-06-08 19:33:51,2017-06-08 00:00:00,12
2020,2017-05-23 15:19:19,2017-05-23 00:00:00,5
2021,2017-05-11 09:19:10,2017-05-11 00:00:00,6
2022,2017-05-29 22:47:17,2017-05-29 00:00:00,4
2023,2017-05-21 07:59:59,2017-05-21 00:00:00,10
2024,2017-05-07 16:22:14,2017-05-07 00:00:00,4
2025,2017-06-02 18:13:24,2017-06-02 00:00:00,4
2026,2017-06-01 10:48:20,2017-06-01 00:00:00,13
2027,2017-05-02 18:34:59,2017-05-02 00:00:00,4
2028,2017-05-04 21:33:20,2017-05-04 00:00:00,4
2029,2017-05-06 07:18:28,2017-05-06 00:00:00,4
2030,2017-06-07 11:07:29,2017-06-07 00:00:00,13
2031,2017-06-14 09:16:44,2017-06-14 00:00:00,7
2032,2017-05-21 19:27:09,2017-05-21 00:00:00,13
2033,2017-05-24 00:48:51,2017-05-24 00:00:00,10
2034,2017-06-03 19:43:26,2017-06-03 00:00:00,2
2035,2017-05-27 22:55:34,2017-05-27 00:00:00,10
2036,2017-06-06 13:27:53,2017-06-06 00:00:00,13
2037,2017-06-11 18:18:07,2017-06-11 00:00:00,5
2038,2017-05-11 13:22:02,2017-05-11 00:00:00,13
2039,2017-05-11 18:25:16,2017-05-11 00:00:00,12
2040,2017-06-09 22:59:40,2017-06-09 00:00:00,6
2041,2017-06-06 17:45:39,2017-06-06 00:00:00,7
2042,2017-05-10 16:48:50,2017-05-10 00:00:00,12
2043,2017-05-31 01:17:48,2017-05-31 00:00:00,1
2044,2017-05-28 21:33:38,2017-05-28 00:00:00,5
2045,2017-05-10 19:40:39,2017-05-10 00:00:00,7
2046,2017-05-15 11:03:40,2017-05-15 00:00:00,3
2047,2017-06-10 13:07:05,2017-06-10 00:00:00,1
2048,2017-05-03 23:23:55,2017-05-03 00:00:00,6
2049,2017-06-05 16:34:47,2017-06-05 00:00:00,7
2050,2017-06-15 14:51:11,2017-06-15 00:00:00,12
2051,2017-06-04 17:04:40,2017-06-04 00:00:00,14
2052,2017-05-23 19:19:18,2017-05-23 00:00:00,6
2053,2017-05-31 15:15:19,2017-05-31 00:00:00,10
2054,2017-06-11 15:05:57,2017-06-11 00:00:00,14
2055,2017-05-11 10:36:25,2017-05-11 00:00:00,9
2056,2017-05-20 00:04:17,2017-05-20 00:00:00,5
2057,2017-06-02 20:02:31,2017-06-02 00:00:00,9
2058,2017-05-24 12:59:32,2017-05-24 00:00:00,13
2059,2017-06-11 14:40:44,2017-06-11 00:00:00,3
2060,2017-05-28 01:17:58,2017-05-28 00:00:00,8
2061,2017-05-15 20:46:00,2017-05-15 00:00:00,7
2062,2017-06-06 15:32:24,2017-06-06 00:00:00,1
2063,2017-05-04 13:52:00,2017-05-04 00:00:00,13
2064,2017-06-08 16:45:05,2017-06-08 00:00:00,4
2065,2017-06-01 23:57:04,2017-06-01 00:00:00,2
2066,2017-05-22 19:44:21,2017-05-22 00:00:00,1
2067,2017-05-15 00:18:42,2017-05-15 00:00:00,13
2068,2017-06-07 10:40:19,2017-06-07 00:00:00,4
2069,2017-05-26 20:18:51,2017-05-26 00:00:00,7
2070,2017-06-09 16:01:45,2017-06-09 00:00:00,3
2071,2017-05-22 08:50:07,2017-05-22 00:00:00,9
2072,2017-05-20 13:29:03,2017-05-20 00:00:00,8
2073,2017-06-07 11:58:12,2017-06-07 00:00:00,11
2074,2017-05-25 15:02:57,2017-05-25 00:00:00,10
2075,2017-05-02 23:03:56,2017-05-02 00:00:00,2
2076,2017-06-13 10:54:37,2017-06-13 00:00:00,11
2077,2017-06-02 11:48:10,2017-06-02 00:00:00,10
2078,2017-06-05 14:00:05,2017-06-05 00:00:00,4
2079,2017-05-21 22:59:42,2017-05-21 00:00:00,8
2080,2017-05-03 13:45:35,2017-05-03 00:00:00,8
2081,2017-05-27 21:27:05,2017-05-27 00:00:00,13
2082,2017-05-18 13:48:14,2017-05-18 00:00:00,2
2083,2017-05-25 04:11:36,2017-05-25 00:00:00,1
2084,2017-05-04 10:07:21,2017-05-04 00:00:00,12
2085,2017-05-15 16:48:22,2017-05-15 00:00:00,9
2086,2017-05-19 09:26:27,2017-05-19 00:00:00,4
2087,2017-05-14 17:00:36,2017-05-14 00:00:00,8
2088,2017-05-18 12:42:52,2017-05-18 00:00:00,12
2089,2017-05-05 19:24:59,2017-05-05 00:00:00,3
2090,2017-06-14 12:34:29,2017-06-14 00:00:00,12
2091,2017-05-02 20:05:26,2017-05-02 00:00:00,8
2092,2017-05-31 17:23:07,2017-05-31 00:00:00,14
2093,2017-05-04 16:36:27,2017-05-04 00:00:00,13
2094,2017-05-09 16:35:31,2017-05-09 00:00:00,14
2095,2017-05-14 23:14:21,2017-05-14 00:00:00,8
2096,2017-05-30 15:54:24,2017-05-30 00:00:00,2
2097,2017-06-14 11:00:28,2017-06-14 00:00:00,5
2098,2017-05-18 07:58:46,2017-05-18 00:00:00,10
2099,2017-05-19 09:29:21,2017-05-19 00:00:00,3
2100,2017-06-09 16:13:00,2017-06-09 00:00:00,5
2101,2017-05-22 21:00:12,2017-05-22 00:00:00,13
2102,2017-05-06 20:58:27,2017-05-06 00:00:00,13
2103,2017-05-04 07:28:27,2017-05-04 00:00:00,10
2104,2017-05-24 13:49:56,2017-05-24 00:00:00,4
2105,2017-06-12 16:10:33,2017-06-12 00:00:00,1
2106,2017-06-07 13:46:12,2017-06-07 00:00:00,9
2107,2017-05-16 14:02:59,2017-05-16 00:00:00,11
2108,2017-05-19 00:59:34,2017-05-19 00:00:00,6
2109,2017-05-21 20:15:25,2017-05-21 00:00:00,11
2110,2017-05-21 08:05:33,2017-05-21 00:00:00,9
2111,2017-05-31 12:00:35,2017-05-31 00:00:00,10
2112,2017-05-17 19:12:15,2017-05-17 00:00:00,14
2113,2017-05-31 13:59:42,2017-05-31 00:00:00,4
2114,2017-05-28 16:39:33,2017-05-28 00:00:00,11
2115,2017-05-09 08:26:21,2017-05-09 00:00:00,7
2116,2017-05-14 12:30:01,2017-05-14 00:00:00,5
2117,2017-05-12 14:09:13,2017-05-12 00:00:00,9
2118,2017-05-28 21:10:48,2017-05-28 00:00:00,11
2119,2017-05-07 11:24:29,2017-05-07 00:00:00,6
2120,2017-05-08 09:28:32,2017-05-08 00:00:00,5
2121,2017-06-01 06:29:44,2017-06-01 00:00:00,12
2122,2017-06-12 21:48:33,2017-06-12 00:00:00,5
2123,2017-05-16 17:58:04,2017-05-16 00:00:00,12
2124,2017-05-02 10:41:46,2017-05-02 00:00:00,2
2125,2017-05-17 22:24:58,2017-05-17 00:00:00,10
2126,2017-05-29 18:49:51,2017-05-29 00:00:00,10
2127,2017-06-04 17:22:51,2017-06-04 00:00:00,9
2128,2017-05-14 18:32:06,2017-05-14 00:00:00,2
2129,2017-05-03 19:35:37,2017-05-03 00:00:00,3
2130,2017-05-11 14:39:53,2017-05-11 00:00:00,6
2131,2017-05-30 14:19:50,2017-05-30 00:00:00,9
2132,2017-05-16 12:02:02,2017-05-16 00:00:00,3
2133,2017-05-31 21:55:40,2017-05-31 00:00:00,9
2134,2017-05-23 15:22:21,2017-05-23 00:00:00,1
2135,2017-06-11 21:05:30,2017-06-11 00:00:00,4
2136,2017-05-08 10:39:19,2017-05-08 00:00:00,11
2137,2017-05-27 20:58:23,2017-05-27 00:00:00,8
2138,2017-06-07 15:12:14,2017-06-07 00:00:00,12
2139,2017-05-12 13:18:49,2017-05-12 00:00:00,12
2140,2017-05-25 21:15:21,2017-05-25 00:00:00,1
2141,2017-05-08 04:21:55,2017-05-08 00:00:00,8
2142,2017-06-06 21:49:13,2017-06-06 00:00:00,9
2143,2017-06-07 11:41:26,2017-06-07 00:00:00,14
2144,2017-05-27 14:03:20,2017-05-27 00:00:00,13
2145,2017-05-16 20:44:28,2017-05-16 00:00:00,5
2146,2017-06-08 16:39:56,2017-06-08 00:00:00,8
2147,2017-06-06 23:18:10,2017-06-06 00:00:00,1
2148,2017-05-18 09:20:28,2017-05-18 00:00:00,10
2149,2017-05-25 09:52:37,2017-05-25 00:00:00,10
2150,2017-05-23 21:30:32,2017-05-23 00:00:00,12
2151,2017-05-15 00:59:39,2017-05-15 00:00:00,1
2152,2017-05-22 15:34:53,2017-05-22 00:00:00,6
2153,2017-05-16 17:54:54,2017-05-16 00:00:00,1
2154,2017-05-28 19:04:17,2017-05-28 00:00:00,10
2155,2017-05-12 17:29:57,2017-05-12 00:00:00,6
2156,2017-05-17 23:37:20,2017-05-17 00:00:00,8
2157,2017-05-14 17:22:55,2017-05-14 00:00:00,10
2158,2017-05-19 19:15:15,2017-05-19 00:00:00,7
2159,2017-06-14 14:59:53,2017-06-14 00:00:00,1
2160,2017-05-16 18:26:49,2017-05-16 00:00:00,13
2161,2017-05-24 19:42:09,2017-05-24 00:00:00,9
2162,2017-06-03 13:59:31,2017-06-03 00:00:00,11
2163,2017-06-09 14:56:30,2017-06-09 00:00:00,2
2164,2017-06-14 11:31:58,2017-06-14 00:00:00,4
2165,2017-05-30 11:31:18,2017-05-30 00:00:00,10
2166,2017-05-19 08:15:11,2017-05-19 00:00:00,3
2167,2017-05-21 07:58:04,2017-05-21 00:00:00,9
2168,2017-05-02 16:36:02,2017-05-02 00:00:00,5
2169,2017-05-31 22:33:11,2017-05-31 00:00:00,2
2170,2017-06-02 15:37:31,2017-06-02 00:00:00,11
2171,2017-05-06 14:38:38,2017-05-06 00:00:00,3
2172,2017-05-24 15:55:43,2017-05-24 00:00:00,6
2173,2017-05-20 14:01:25,2017-05-20 00:00:00,4
2174,2017-05-16 12:36:04,2017-05-16 00:00:00,13
2175,2017-06-01 17:48:05,2017-06-01 00:00:00,10
2176,2017-06-07 09:18:22,2017-06-07 00:00:00,2
2177,2017-06-03 20:41:34,2017-06-03 00:00:00,13
2178,2017-06-09 10:49:49,2017-06-09 00:00:00,12
2179,2017-05-15 18:46:53,2017-05-15 00:00:00,13
2180,2017-05-12 16:55:54,2017-05-12 00:00:00,14
2181,2017-05-15 15:20:49,2017-05-15 00:00:00,8
2182,2017-05-12 13:46:05,2017-05-12 00:00:00,4
2183,2017-05-08 14:20:50,2017-05-08 00:00:00,5
2184,2017-05-11 17:51:45,2017-05-11 00:00:00,14
2185,2017-05-03 17:25:30,2017-05-03 00:00:00,4
2186,2017-05-21 16:09:04,2017-05-21 00:00:00,1
2187,2017-05-20 07:59:38,2017-05-20 00:00:00,7
2188,2017-05-05 19:57:06,2017-05-05 00:00:00,14
2189,2017-05-21 22:16:00,2017-05-21 00:00:00,3
2190,2017-05-01 16:48:27,2017-05-01 00:00:00,11
2191,2017-06-09 10:08:50,2017-06-09 00:00:00,14
2192,2017-05-09 13:57:38,2017-05-09 00:00:00,3
2193,2017-05-07 17:33:31,2017-05-07 00:00:00,9
2194,2017-06-07 16:27:51,2017-06-07 00:00:00,10
2195,2017-05-07 12:10:01,2017-05-07 00:00:00,5
2196,2017-06-05 16:41:11,2017-06-05 00:00:00,5
2197,2017-05-14 22:37:22,2017-05-14 00:00:00,10
2198,2017-06-14 08:52:48,2017-06-14 00:00:00,10
2199,2017-05-29 10:50:47,2017-05-29 00:00:00,4
2200,2017-05-07 18:52:33,2017-05-07 00:00:00,9
2201,2017-06-13 08:16:19,2017-06-13 00:00:00,6
2202,2017-05-29 12:04:33,2017-05-29 00:00:00,12
2203,2017-05-12 15:39:49,2017-05-12 00:00:00,3
2204,2017-05-04 10:57:37,2017-05-04 00:00:00,9
2205,2017-05-10 18:32:19,2017-05-10 00:00:00,11
2206,2017-05-08 12:04:22,2017-05-08 00:00:00,6
2207,2017-05-19 23:09:00,2017-05-19 00:00:00,5
2208,2017-06-08 20:39:27,2017-06-08 00:00:00,9
2209,2017-05-12 06:48:10,2017-05-12 00:00:00,11
2210,2017-05-06 01:05:39,2017-05-06 00:00:00,6
2211,2017-05-04 07:48:30,2017-05-04 00:00:00,10
2212,2017-05-22 23:13:13,2017-05-22 00:00:00,1
2213,2017-05-02 06:49:31,2017-05-02 00:00:00,13
2214,2017-05-15 14:41:29,2017-05-15 00:00:00,5
2215,2017-06-07 09:59:22,2017-06-07 00:00:00,2
2216,2017-06-04 21:42:59,2017-06-04 00:00:00,4
2217,2017-05-22 22:46:42,2017-05-22 00:00:00,6
2218,2017-05-25 13:07:50,2017-05-25 00:00:00,2
2219,2017-05-09 22:51:54,2017-05-09 00:00:00,9
2220,2017-05-31 19:59:58,2017-05-31 00:00:00,5
2221,2017-05-05 10:40:36,2017-05-05 00:00:00,13
2222,2017-05-15 15:24:31,2017-05-15 00:00:00,3
2223,2017-05-29 16:23:10,2017-05-29 00:00:00,4
2224,2017-06-12 09:21:23,2017-06-12 00:00:00,10
2225,2017-05-25 09:00:19,2017-05-25 00:00:00,11
2226,2017-05-05 11:15:20,2017-05-05 00:00:00,2
2227,2017-06-02 13:22:46,2017-06-02 00:00:00,10
2228,2017-05-20 11:19:39,2017-05-20 00:00:00,1
2229,2017-06-06 23:47:03,2017-06-06 00:00:00,13
2230,2017-06-05 10:32:06,2017-06-05 00:00:00,6
2231,2017-06-11 04:47:39,2017-06-11 00:00:00,14
2232,2017-05-30 18:02:25,2017-05-30 00:00:00,12
2233,2017-05-04 14:20:34,2017-05-04 00:00:00,5
2234,2017-05-03 11:07:39,2017-05-03 00:00:00,14
2235,2017-06-12 11:39:00,2017-06-12 00:00:00,8
2236,2017-06-15 19:38:16,2017-06-15 00:00:00,14
2237,2017-05-22 13:14:25,2017-05-22 00:00:00,5
2238,2017-05-26 14:26:53,2017-05-26 00:00:00,5
2239,2017-05-17 17:51:07,2017-05-17 00:00:00,2
2240,2017-05-23 17:41:01,2017-05-23 00:00:00,13
2241,2017-05-05 16:49:28,2017-05-05 00:00:00,4
2242,2017-06-09 22:54:32,2017-06-09 00:00:00,2
2243,2017-06-02 11:39:49,2017-06-02 00:00:00,1
2244,2017-05-05 16:12:29,2017-05-05 00:00:00,4
2245,2017-05-13 22:52:45,2017-05-13 00:00:00,13
2246,2017-05-08 23:21:34,2017-05-08 00:00:00,6
2247,2017-05-28 11:13:23,2017-05-28 00:00:00,2
2248,2017-06-13 14:12:58,2017-06-13 00:00:00,4
2249,2017-06-08 10:49:42,2017-06-08 00:00:00,10
2250,2017-05-28 14:39:13,2017-05-28 00:00:00,14
2251,2017-06-04 19:54:50,2017-06-04 00:00:00,11
